id,institutionCode,specimen_number,coll_number,scientificName,taxonID,eventDate,year,month,day,startDayOfYear,verbatimEventDate,reproductiveCondition,county,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,verbatimElevation,source,recordId,references
1476993,UCR,UCR0077144,UCR-103861,Nemophila menziesii var. menziesii,205103,2/25/1997,1997,2,25,56,2/25/1997,,San Bernardino,"Jurupa Hills: Mary Vagl Museum and Nature Center, Cypress St., Fontana",34.04167,-117.45,,,,cch2,urn:uuid:6caa9dc4-b837-4ee6-8e98-f1ecf6a233c1,http://cch2.org/portal/collections/individual/index.php?occid=1476993
1476994,UCR,UCR0077146,UCR-91995,Nemophila menziesii,205099,4/20/1994,1994,4,20,110,4/20/1994,,San Bernardino,Foothills; mouth of Day Canyon at N end of Etiwanda Ave. Oak Summit project,34.17611,-117.53694,,610,,cch2,urn:uuid:9b588951-d625-429f-986e-cdac0fd7d5da,http://cch2.org/portal/collections/individual/index.php?occid=1476994
1476995,UCR,UCR0077153,UCR-92450,Nemophila menziesii,205099,5/5/1996,1996,5,5,126,5/5/1996,,San Bernardino,Cleghorn Road c. 0.25 mi SE of Cleghorn Pass,34.28444,-117.40389,,1341,,cch2,urn:uuid:23e95473-29c3-45d5-aed7-5fa13f3b5a23,http://cch2.org/portal/collections/individual/index.php?occid=1476995
1476996,UCR,UCR0077152,UCR-86166,Nemophila menziesii,205099,4/22/1995,1995,4,22,112,4/22/1995,,San Bernardino,"upper Horsethief Canyon along the Pacific Crest Trail, below crossing of Forest Service road to Cleghorn Ridge",34.31917,-117.42278,,1150,,cch2,urn:uuid:5c511bb6-912e-4677-8e80-a6453aac0bf6,http://cch2.org/portal/collections/individual/index.php?occid=1476996
1476997,UCR,UCR0077154,UCR-87892,Nemophila menziesii,205099,6/6/1994,1994,6,6,157,6/6/1994,,San Bernardino,"Waters Road near Fernwood Drive, Seeley Creek drainage between Valley of Enchantment and Cedarpines Park",34.24778,-117.31778,,1525,,cch2,urn:uuid:77c786c5-090c-4870-a5f4-0cf2be945e30,http://cch2.org/portal/collections/individual/index.php?occid=1476997
1476998,UCR,UCR0077155,UCR-86167,Nemophila menziesii,205099,4/22/1995,1995,4,22,112,4/22/1995,,San Bernardino,"upper Horsethief Canyon along the Pacific Crest Trail, below crossing of Forest Service road to Cleghorn Ridge",34.31917,-117.42278,,1150,,cch2,urn:uuid:b2b6c3cf-d1ce-48a0-8ea9-1fa5e09f5615,http://cch2.org/portal/collections/individual/index.php?occid=1476998
1476999,UCR,UCR0077157,UCR-88867,Nemophila menziesii,205099,4/15/1995,1995,4,15,105,4/15/1995,,San Bernardino,"Fontana, east slopes of the Jurupa Hills, south of Jurupa Hills Regional Park, west of Sierra Ave, NE of Mt. Jurupa",34.03917,-117.44028,,366,,cch2,urn:uuid:1703476c-882c-4d47-82d5-2b5e20899071,http://cch2.org/portal/collections/individual/index.php?occid=1476999
1477000,UCR,UCR0077158,UCR-91094,Nemophila menziesii,205099,5/6/1995,1995,5,6,126,5/6/1995,,San Bernardino,"North slope Baldy Mesa area; large wash just north of Manzanita Wash, off Baldy Mesa Road",34.42167,-117.45139,,1134,,cch2,urn:uuid:f382cd0d-32a9-4538-a316-0ec7278c70f0,http://cch2.org/portal/collections/individual/index.php?occid=1477000
1477001,UCR,UCR0077161,UCR-84656,Nemophila menziesii,205099,4/21/1994,1994,4,21,111,4/21/1994,,Riverside,"Millard Canyon, near stream crossing of Forest Service Road 2S05, c. 4 miles south of Bear Wallow Spring",33.96667,-116.8,,917,,cch2,urn:uuid:9664e8f3-9cc7-4909-9690-1f65aeaf5690,http://cch2.org/portal/collections/individual/index.php?occid=1477001
1477002,UCR,UCR0077116,UCR-99617,Nemophila menziesii var. menziesii,205103,4/8/1994,1994,4,8,98,4/8/1994,,San Bernardino,"junction of Lone Pine Canyon & Cajon Canyon, c. 100 m west of Cajon Wash",34.26917,-117.4625,,823,,cch2,urn:uuid:41cb455a-2bc6-45da-b769-2fad50ae79f4,http://cch2.org/portal/collections/individual/index.php?occid=1477002
1477003,UCR,UCR0077115,UCR-98614,Nemophila menziesii var. menziesii,205103,4/5/1994,1994,4,5,95,4/5/1994,,San Bernardino,1.1 mi west of Glen Helen Road on FS Road 3N31/Applewhite Road,34.20833,-117.41583,,707,,cch2,urn:uuid:34be8e5a-2771-4492-a034-0bd4f1cd01b4,http://cch2.org/portal/collections/individual/index.php?occid=1477003
1477004,UCR,UCR0077181,UCR-91635,Nemophila menziesii var. integrifolia,205102,4/6/1995,1995,4,6,96,4/6/1995,,San Diego,"Agua Tibia Wilderness Area, NE flank of Agua Tibia Mtn, Arroyo Seco tributary at N base of Eagle Crag, from the Wildhorse Trail E to the main trunk of Arroyo Seco",33.41028,-116.95833,,976,,cch2,urn:uuid:98ec14c6-1228-4841-b302-47e5ebe5e076,http://cch2.org/portal/collections/individual/index.php?occid=1477004
1477005,UCR,UCR0077183,UCR-95839,Nemophila menziesii var. menziesii,205103,3/27/1971,1971,3,27,86,3/27/1971,,San Diego,"San Vicente Road near junction with Wildcat Canyon Road, western San Vicente Valley.",33,-116.83333,,390,,cch2,urn:uuid:74123d01-3e57-40eb-a97f-e35dd5508eaa,http://cch2.org/portal/collections/individual/index.php?occid=1477005
1477006,UCR,UCR0077003,UCR-99003,Nemophila menziesii var. integrifolia,205102,6/27/1982,1982,6,27,178,6/27/1982,,Kern,"Alta Sierra, 8 miles north of Lake Isabella off Hwy 155, Greenhorn Mtns, Sequoia National Forest",35.72917,-118.54944,,1768,,cch2,urn:uuid:78601977-d17a-4f2f-bd19-1bc99d4cbc5f,http://cch2.org/portal/collections/individual/index.php?occid=1477006
1477007,UCR,UCR0077039,UCR-90892,Nemophila menziesii,205099,5/8/1989,1989,5,8,128,5/8/1989,,Monterey,Los Padres National Forest: Arroyo Seco Rd. between Arroyo Seco Campground and G16,36.23181,-121.48528,,,,cch2,urn:uuid:28ed11be-c581-4111-90c8-468da07178c0,http://cch2.org/portal/collections/individual/index.php?occid=1477007
1478440,UCR,UCR0077096,UCR-107894,Nemophila menziesii,205099,3/8/1997,1997,3,8,67,3/8/1997,,Riverside,"Box Springs Mtns, S-facing slopes near highest peak, right around radio towers.",33.96,-117.28333,,915,,cch2,urn:uuid:90efb53d-aeed-402a-961f-ed76ec6469fc,http://cch2.org/portal/collections/individual/index.php?occid=1478440
1478504,UCR,UCR0077090,UCR-107385,Nemophila menziesii,205099,3/23/1997,1997,3,23,82,3/23/1997,,Riverside,"Lakeview Mtns, c. 1 air mile SSW of Mt. Rudolph, along powerline road 0.3 mi. east of Contour (Juniper Flats) Rd.",33.80944,-117.08583,,610,,cch2,urn:uuid:565f97a4-80a5-4cbc-babb-7cd7b2c13601,http://cch2.org/portal/collections/individual/index.php?occid=1478504
1478810,UCR,UCR0077097,UCR-106420,Nemophila menziesii var. menziesii,205103,3/15/1997,1997,3,15,74,3/15/1997,,Riverside,Grassland at base of Bachelor Mtn. and adjoining chapararal.,33.6,-117.045,,488,,cch2,urn:uuid:93fa8661-8fce-4061-b97e-10c8eb7f28e0,http://cch2.org/portal/collections/individual/index.php?occid=1478810
1480773,UCR,UCR0077167,UCR-112346,Nemophila menziesii,205099,5/12/1998,1998,5,12,132,5/12/1998,,San Bernardino,"Baldy Mesa, Lugo-Vincent Powerline (S Cal. Edison), c. 1 mi. west of I-15 and north of Cajon Summit",34.37472,-117.45,,1250,,cch2,urn:uuid:d2e186a0-1bd9-43cd-9bfe-195cd0a29362,http://cch2.org/portal/collections/individual/index.php?occid=1480773
1481033,UCR,UCR0077168,UCR-111797,Nemophila menziesii var. integrifolia,205102,5/7/1999,1999,5,7,127,5/7/1999,,San Bernardino,0.25 to 0.75 miles NE of the Riverside Ave. crossing,34.03333,-117.38333,,244,,cch2,urn:uuid:71637a28-7bcb-4b66-8dd3-a1c4051d5839,http://cch2.org/portal/collections/individual/index.php?occid=1481033
1484037,UCR,UCR0077092,UCR-113165,Nemophila menziesii,205099,3/11/1998,1998,3,11,70,3/11/1998,,Riverside,"North Domenigoni Hills, north of Diamond Valley, near old mine site above San Jacinto Valley, south of end of Warren Rd.",33.69167,-117.03333,,610,,cch2,urn:uuid:78317f5a-bfe1-44c8-8df5-914caf151bb0,http://cch2.org/portal/collections/individual/index.php?occid=1484037
1486350,UCR,UCR0077095,UCR-116966,Nemophila menziesii,205099,5/3/2001,2001,5,3,123,5/3/2001,,Riverside,"Hemet, SE corner of State Street at Gibbel, 1712 ft. hill at east end of Diamond Valley",33.7,-116.96667,,494,,cch2,urn:uuid:ac57c25c-5181-4f2f-861b-7ba68707ac19,http://cch2.org/portal/collections/individual/index.php?occid=1486350
1486397,UCR,UCR0077091,UCR-116909,Nemophila menziesii,205099,4/6/2001,2001,4,6,96,4/6/2001,,Riverside,"Temecula, Long Canyon area west of Del Rey Rd., hills on both sides of gas pipeline route",33.52528,-117.12389,,366,,cch2,urn:uuid:4dc08f9b-26f8-4b40-9162-012cb47a0f61,http://cch2.org/portal/collections/individual/index.php?occid=1486397
1487087,UCR,UCR0077051,UCR-117424,Nemophila menziesii var. integrifolia,205102,5/29/1994,1994,5,29,149,5/29/1994,,Riverside,"East Branch Millard Canyon, along Forest Service Road 4S45",33.98639,-116.78333,,1200,,cch2,urn:uuid:27b2944f-bcbd-4fec-92cf-6b8896bc0320,http://cch2.org/portal/collections/individual/index.php?occid=1487087
1487088,UCR,UCR0077156,UCR-117423,Nemophila menziesii var. integrifolia,205102,3/28/1993,1993,3,28,87,3/28/1993,,San Bernardino,"Waterman Canyon, l km west of Arrowhead Hot Spring Hotel, at and below the first stream crossing of Old Waterman Canyon Road",34.18917,-117.27139,,600,,cch2,urn:uuid:1d06e35a-c79c-40ec-ae7a-ac173da27a0f,http://cch2.org/portal/collections/individual/index.php?occid=1487088
1488006,UCR,UCR0077037,UCR-108649,Nemophila menziesii var. integrifolia,205102,5/18/1967,1967,5,18,138,5/18/1967,,Los Angeles,Placerita Canyon,34.37861,-118.45833,,518,,cch2,urn:uuid:6f622dc9-8e4a-47e4-848c-1415d62f71a6,http://cch2.org/portal/collections/individual/index.php?occid=1488006
1488007,UCR,UCR0077147,UCR-105770,Nemophila menziesii var. integrifolia,205102,5/9/1968,1968,5,9,130,5/9/1968,,San Bernardino,[Glen Helen Regional Park] NW end of Muscupiabe,34.20389,-117.40667,,622,,cch2,urn:uuid:cfba4de9-9da8-4604-962a-b64c6de180ea,http://cch2.org/portal/collections/individual/index.php?occid=1488007
1494676,UCR,UCR0077141,UCR-120366,Nemophila menziesii,205099,4/4/1998,1998,4,4,94,4/4/1998,,San Bernardino,"Colton: c. 0.3 km north of Little Highgrove (pk 1478), c. 0.8 km west of the corner of Barton Rd. and La Cadena Dr.",34.032,-117.342,,412,,cch2,urn:uuid:076bc083-be73-45d1-a56b-ee89c1c217cf,http://cch2.org/portal/collections/individual/index.php?occid=1494676
1494698,UCR,UCR0077138,UCR-120383,Nemophila menziesii,205099,4/4/1998,1998,4,4,94,4/4/1998,,San Bernardino,"City of Grand Terrace, east of corner of Van Buren St. and Observation Dr.",34.02056,-117.30389,,396,,cch2,urn:uuid:73bd1497-01fb-4a9a-8f45-f53bc428556b,http://cch2.org/portal/collections/individual/index.php?occid=1494698
1495662,UCR,UCR0077143,UCR-119662,Nemophila menziesii var. integrifolia,205102,5/28/1995,1995,5,28,148,5/28/1995,,San Bernardino,"Upper Lytle Creek Ridge above Lone Pine Canyon, 1.4 mi. south of Lone Pine Rd. on 3N31, at first switchback, c. 50-1500 m north of road",34.31472,-117.57917,,1695,,cch2,urn:uuid:3a6766e8-d709-454d-9ff8-dbb663c2e983,http://cch2.org/portal/collections/individual/index.php?occid=1495662
1495930,UCR,UCR0077099,UCR-121196,Nemophila menziesii,205099,4/5/1989,1989,4,5,95,4/5/1989,,Riverside,"Shipley Multi-species Reserve, blue-line stream on the southeastern flank of Bachelor Mtn.",33.60833,-117.04167,,470,,cch2,urn:uuid:cd90d5e7-8354-495c-85af-7f9afdf6c2a1,http://cch2.org/portal/collections/individual/index.php?occid=1495930
1503943,UCR,UCR0077139,UCR-123721,Nemophila menziesii,205099,4/30/2001,2001,4,30,120,4/30/2001,,San Bernardino,"Redlands, east side of Sand Canyon Road, near Crafton Hills College",34.04444,-117.115,,633,,cch2,urn:uuid:5a60b732-eb58-401d-b4ff-da24683e0444,http://cch2.org/portal/collections/individual/index.php?occid=1503943
1509631,UCR,UCR0077005,UCR-121714,Nemophila menziesii var. menziesii,205103,4/26/2001,2001,4,26,116,4/26/2001,,Kern,"Tehachapi to Willow Springs Rd., 2.2 miles south of Highline Rd.",35.08617,-118.394,,1372,,cch2,urn:uuid:998be067-dd96-4e67-87af-0fa1d2a0687b,http://cch2.org/portal/collections/individual/index.php?occid=1509631
1509716,UCR,UCR0079815,UCR-122527,Nemophila menziesii,205099,5/20/2001,2001,5,20,140,5/20/2001,,Riverside,0.3 mile NW of Keen Camp Summit along CA-74,33.69056,-116.70806,,1494,,cch2,urn:uuid:a8949ac4-45b4-4232-82bc-710bb0e6850f,http://cch2.org/portal/collections/individual/index.php?occid=1509716
1509727,UCR,UCR0077100,UCR-122524,Nemophila menziesii,205099,5/20/2001,2001,5,20,140,5/20/2001,,Riverside,"Apple Canyon Rd, 1.5 mi NE of CA-74",33.68833,-116.66333,,1463,,cch2,urn:uuid:bbdc9701-44c7-4763-a17e-d0c46c9c3611,http://cch2.org/portal/collections/individual/index.php?occid=1509727
1510938,UCR,UCR0077194,UCR-122288,Nemophila menziesii var. menziesii,205103,4/15/2002,2002,4,15,105,4/15/2002,,Santa Barbara,"Sierra Madre Mountains, Miranda Pine Road, 1.0 mile southeast of CA Hwy 166",35.09694,-120.07833,,549,,cch2,urn:uuid:2f27c77c-0103-4b7a-8a6c-fdcaf0274a35,http://cch2.org/portal/collections/individual/index.php?occid=1510938
1511053,UCR,UCR0077208,UCR-122440,Nemophila menziesii var. menziesii,205103,4/23/2002,2002,4,23,113,4/23/2002,,Madera,"Bass Lake Road, 2.2 miles southeast of the junction with CA Hwy 41",37.33889,-119.58639,,976,,cch2,urn:uuid:c73eb456-ce87-4629-a06f-af5273c6a846,http://cch2.org/portal/collections/individual/index.php?occid=1511053
1519008,UCR,UCR0077032,UCR-124610,Nemophila menziesii var. integrifolia,205102,1929-04-00,1929,4,0,,1929-4,,Los Angeles,Mandeville Canyon,34.10556,-118.50278,,200,,cch2,urn:uuid:83e3d404-bbcb-4e14-a115-0f99f3f2d8c6,http://cch2.org/portal/collections/individual/index.php?occid=1519008
1537376,UCR,UCR0077140,UCR-126071,Nemophila menziesii,205099,4/5/2003,2003,4,5,95,4/5/2003,,San Bernardino,"UC Burns Pinyon Ridge Reserve, off Skyline Ranch Rd. c. 2 miles (air) ESE of Pioneertown, 1.5 mi. (air) NW of Yucca Valley, between front gate and reserve headquarters at old Burns home",34.14917,-116.45583,,1250,,cch2,urn:uuid:b16a8409-40ec-475d-8ff1-12fd2921836a,http://cch2.org/portal/collections/individual/index.php?occid=1537376
1541573,UCR,UCR0077030,UCR-128013,Nemophila menziesii var. menziesii,205103,5/1/2003,2003,5,1,121,5/1/2003,,Los Angeles,"Newhall Ranch, Castaic Mesas. c. 1 mi SW of Castaic Lagoon at the W edge of a mesa, north of Charlie Canyon",34.4925,-118.6025,,366,,cch2,urn:uuid:fc39829d-f8b9-4d00-87a0-2c623fc72dfa,http://cch2.org/portal/collections/individual/index.php?occid=1541573
1541579,UCR,UCR0077217,UCR-128023,Nemophila menziesii var. integrifolia,205102,5/13/2003,2003,5,13,133,5/13/2003,,Ventura,"Newhall Ranch, Salt Creek",34.37111,-118.68778,,457,,cch2,urn:uuid:104386ce-c836-4f36-9513-644f8913d384,http://cch2.org/portal/collections/individual/index.php?occid=1541579
1544469,UCR,UCR0077042,UCR-130085,Nemophila menziesii var. menziesii,205103,4/24/2000,2000,4,24,115,4/24/2000,,Monterey,8.4 miles S of King City along G-14,36.06333,-121.185,,381,,cch2,urn:uuid:bd8b61f7-f82b-4d1b-b7a3-dce3fd0d06b8,http://cch2.org/portal/collections/individual/index.php?occid=1544469
1546296,UCR,UCR0077040,UCR-131465,Nemophila menziesii var. menziesii,205103,3/30/1973,1973,3,30,89,3/30/1973,,Monterey,Jolon Road cutoff,35.96917,-121.18361,,305,,cch2,urn:uuid:d9daac30-ca32-48c2-af4d-e1529c0f911f,http://cch2.org/portal/collections/individual/index.php?occid=1546296
1548414,UCR,UCR0077136,UCR-132817,Nemophila menziesii,205099,5/21/1995,1995,5,21,141,5/21/1995,,San Bernardino,"head of Grapevine Canyon on Grapevine Canyon Road, south of Apple Valley, 4.6 mi. above Santa Fe RR, at and above a new Forest Service gate",34.37667,-117.05833,,1738,,cch2,urn:uuid:5b811fd0-e9f9-4df6-a887-836e0fac2a34,http://cch2.org/portal/collections/individual/index.php?occid=1548414
1549113,UCR,UCR0077101,UCR-133409,Nemophila menziesii,205099,6/9/1998,1998,6,9,160,6/9/1998,,Riverside,"Morongo Indian Reservation, Lion Canyon, c. 3.5 miles NNW of Cabazon",33.9625,-116.75194,,854,,cch2,urn:uuid:1e42bea3-d61f-4dc1-9691-ea65f8b8d049,http://cch2.org/portal/collections/individual/index.php?occid=1549113
1549436,UCR,UCR0077006,UCR-133342,Nemophila menziesii,205099,4/22/1998,1998,4,22,112,4/22/1998,,Kern,Oak Creek Pass on the Tehachapi to Willow Springs Road,35.06056,-118.38806,,1341,,cch2,urn:uuid:13b1a106-07a6-45ab-9fb0-88ca46ca261d,http://cch2.org/portal/collections/individual/index.php?occid=1549436
1549557,UCR,UCR0077043,UCR-133547,Nemophila menziesii var. atomaria,205101,2/27/1948,1948,2,27,58,2/27/1948,,Monterey,"Carmel Highlands, above Yankee Point",36.49028,-121.93056,,213,,cch2,urn:uuid:d437d67d-25c2-4749-b82c-793d1c3dba56,http://cch2.org/portal/collections/individual/index.php?occid=1549557
1554125,UCR,UCR0077102,UCR-135994,Nemophila menziesii var. menziesii,205103,3/26/2003,2003,3,26,85,3/26/2003,,Riverside,"Wilson Valley Mitigation Bank (Center for Natural Lands Management), NE of Wilson Valley Road and west of Wilson Creek",33.53417,-116.8675,,854,,cch2,urn:uuid:5740ffc0-9743-4e23-aab6-931f49c71ead,http://cch2.org/portal/collections/individual/index.php?occid=1554125
1555324,UCR,UCR0077209,UCR-136433,Nemophila menziesii,205099,3/15/1955,1955,3,15,74,3/15/1955,,Mendocino,"4 miles east of Hopland, Hopland Field Station, Little Buck Pasture",39.00167,-123.08472,,244,,cch2,urn:uuid:ceb423d0-6612-4d38-9985-d73c744f6e72,http://cch2.org/portal/collections/individual/index.php?occid=1555324
1555662,UCR,UCR0077001,UCR-136685,Nemophila menziesii,205099,4/12/1958,1958,4,12,102,4/12/1958,,Kern,"Lake Isabella, Calif. Hwy 178, 2 miles west of Weldon",35.6575,-118.33028,,799,,cch2,urn:uuid:810e985e-70ce-4b64-88f5-9b6b49483a24,http://cch2.org/portal/collections/individual/index.php?occid=1555662
1555717,UCR,UCR0077218,UCR-137090,Nemophila menziesii,205099,3/22/1958,1958,3,22,81,3/22/1958,,Ventura,Hwy 399 [=SR33] near Casitas Dam,34.35278,-119.30528,,61,,cch2,urn:uuid:6158ebd6-b873-4635-b02b-607f496bd265,http://cch2.org/portal/collections/individual/index.php?occid=1555717
1556447,UCR,UCR0077179,UCR-138152,Nemophila menziesii var. integrifolia,205102,4/8/1997,1997,4,8,98,4/8/1997,,San Diego,"Wilderness Gardens Preserve c. 3.4 miles east of Pala, south of Hwy 76 along the San Luis Rey River",33.34889,-117.0375,,162,,cch2,urn:uuid:51d1935e-2e33-4567-a5cb-7b64eaa3e85c,http://cch2.org/portal/collections/individual/index.php?occid=1556447
1557317,UCR,UCR0077103,UCR-138642,Nemophila menziesii var. menziesii,205103,2/17/1997,1997,2,17,48,2/17/1997,,Riverside,"NW Palomar Mountains: burned areas in the Temecula community of Redhawk, south of the intersection of Redhawk Parkway and Tehachapi Pass Road",33.46667,-117.06667,,396,,cch2,urn:uuid:3a2bd245-56f9-4538-a465-32007f6899ad,http://cch2.org/portal/collections/individual/index.php?occid=1557317
1557500,UCR,UCR0077216,UCR-138752,Nemophila menziesii,205099,3/8/1997,1997,3,8,67,3/8/1997,,Trinity,"Southfork Rd., 12 mi south of Hwy 299",40.78878,-123.5585,,252,,cch2,urn:uuid:d5cec6b3-acac-4047-ac75-0618fe3f4502,http://cch2.org/portal/collections/individual/index.php?occid=1557500
1557903,UCR,UCR0077207,UCR-139073,Nemophila menziesii var. menziesii,205103,3/30/1997,1997,3,30,89,3/30/1997,,Lake,"Blue Oak Campground, Indian Valley Reservoir. 2.5 mi past intersection of access road and Walker Ridge Road",39.07,-122.50861,,274,,cch2,urn:uuid:06005aed-c444-44c0-bae4-d16feeaec935,http://cch2.org/portal/collections/individual/index.php?occid=1557903
1557955,UCR,UCR0077104,UCR-139032,Nemophila menziesii var. menziesii,205103,3/13/1997,1997,3,13,72,3/13/1997,,Riverside,"Agua Tibia Mtns: Redhawk Housing Development, north of the Pechanga Indian Reservation in the hills south of the intersection of Marge Place and Tehachapi Pass (S of Redhawk Parkway)",33.46806,-117.075,,378,,cch2,urn:uuid:df4c32ab-9050-4d14-9a0a-c394fb1169c2,http://cch2.org/portal/collections/individual/index.php?occid=1557955
1558114,UCR,UCR0077197,UCR-139467,Nemophila menziesii,205099,3/4/1902,1902,3,4,63,3/4/1902,,Alameda,San Leandro Creek,37.75361,-122.08667,,3,,cch2,urn:uuid:26a77ee7-edd5-4ad3-88c3-6fd82a928af9,http://cch2.org/portal/collections/individual/index.php?occid=1558114
1560136,UCR,UCR0077105,UCR-140301,Nemophila menziesii var. menziesii,205103,4/9/2004,2004,4,9,100,4/9/2004,,Riverside,"Tres Cerritos, c. 3 miles WNW of Hemet, east of the Lakeview Mtns., in central valley among the three peaks",33.76111,-117.02694,,488,,cch2,urn:uuid:e635c8b2-eede-429b-b151-437069b67d7f,http://cch2.org/portal/collections/individual/index.php?occid=1560136
1561245,UCR,UCR0077000,UCR-140952,Nemophila menziesii,205099,4/28/1973,1973,4,28,118,4/28/1973,,Kern,"Tehachapi Loop, near Keene",35.2,-118.54111,,915,,cch2,urn:uuid:63889033-72c8-4388-9c13-621f1edc7fcc,http://cch2.org/portal/collections/individual/index.php?occid=1561245
