specimen_number,date_new,year,month,day,DOY,lat,long,elev_m,error_dist_m,sub_sp,repro,county,locality,habitat,datum,id,source,references
UCR0077104,1997-03-13,1997,3,13,72,33.46806,-117.075,378,NA,menziesii,NA,Riverside,"Agua Tibia Mtns: Redhawk Housing Development, north of the Pechanga Indian Reservation in the hills south of the intersection of Marge Place and Tehachapi Pass (S of Redhawk Parkway)","Burned in the Temecula fire of May, 1996. Areas of coastal sage scrub and chaparral, with unburned pockets consisting of Eriogonum fasciculatum, Salvia apiana, Lotus scoparius, Artemisia californica, Ceanothus crassifolius. Arkose substrate with a sandy soil; aspects S, E, N; slope 0-120%.",NA,1557955,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1557955
UCR0077197,1902-03-04,1902,3,4,63,37.75361,-122.08667,3,NA,NA,NA,Alameda,San Leandro Creek,NA,NA,1558114,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1558114
UCR0077105,2004-04-09,2004,4,9,100,33.76111,-117.02694,488,NA,menziesii,NA,Riverside,"Tres Cerritos, c. 3 miles WNW of Hemet, east of the Lakeview Mtns., in central valley among the three peaks",Coastal sage scrub on granite hills.,NA,1560136,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1560136
UCR0077000,1973-04-28,1973,4,28,118,35.2,-118.54111,915,NA,NA,NA,Kern,"Tehachapi Loop, near Keene",NA,NA,1561245,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1561245
UCR0077134,2004-04-09,2004,4,9,100,34.14722,-116.45694,1256,NA,integrifolia,NA,San Bernardino,"UC Burns Pinyon Ridge Reserve, c. 1.5 mi east of Pioneertown, NW portion near camping area","Pinyon-juniper woodland with Yucca brevifolia, Pinus monophylla, Juniperus californica, Quercus turbinella, etc.",NA,1567120,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1567120
UCR0077178,2004-04-27,2004,4,27,118,33.27083,-116.64167,898,NA,NA,NA,San Diego,"Warner Springs area, rolling terrain near the Pacific Crest Trail, south of Hwy 79 and west of the Warner Springs Resort","Grassland dominated by exotic taxa, including Bromus spp., Avena barbata, and Erodium cicutarium, along with natives such as Stipa spp., Aristida, Poa secunda, Opuntia phaeacantha, Eriogonum elongatum, and Gutierrezia sarrothrae.",NA,1568044,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1568044
UCR0077133,1998-04-04,1998,4,4,94,34.175,-117.67222,747,NA,NA,NA,San Bernardino,"Stoddard Canyon off San Antonio Canyon, north of Upland","Chaparral and coastal sage scrub; with Eriodictyon trichocalyx, Artemisia californica, etc.",NA,1569463,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1569463
UCR0077176,2004-04-05,2004,4,5,96,33.03111,-116.66056,NA,NA,NA,NA,San Diego,"Pine Hills area, between Magee Flat and Deadman Flat along Eagle Peak Road","Relatively gently rolling terrain of meadow-like openings surrounded by woodland of Quercus agrifolia and Quercus engelmannii, with scattered Arctostaphylos glauca and Salvia apiana; adjacent rockier slopes previously dominated by chaparral of Adenostoma fasciculatum, Arctostaphylos glauca, etc., but entire area burned in October 2003 fire.",NA,1570996,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1570996
UCR0077131,1985-05-01,1985,5,1,121,34.22222,-117.46611,732,NA,integrifolia,NA,San Bernardino,"c. 12 air mi NW of San Bernardino in lower Lytle Creek Wash, c. 2-4 mi north of Interstate 15","Openings and terraces in lower chaparral, with Adenostoma, Salvia, Ceanothus, Rhamnus, Eriodictyon, etc.",NA,1574113,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1574113
UCR0077191,2005-04-16,2005,4,16,106,35.1,-120.07833,526,NA,integrifolia,NA,Santa Barbara,"Sierra Madre Mountains, 1.1 mi south of Calif. Hwy 166 on Miranda Pines Road",Oak woodland with grassy openings and steep roadside banks.,NA,1578113,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1578113
UCR0077187,2005-03-01,2005,3,1,60,35.215,-120.44333,232,NA,menziesii,NA,San Luis Obispo,Santa Lucia Range NE of Lopez Lake; 4.8 mi. N of Hi Mountain Road along Upper Lopez Lake Road. Vicinity of Wittenberg and Huffs Hole Creeks,"Chaparral with shaded, rocky banks, open grassy areas, and riparian zones.",NA,1581063,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1581063
UCR0077069,2003-04-07,2003,4,7,97,33.59278,-116.82611,1037,NA,NA,NA,Riverside,"powerline trail west of Juan Diego Flats toward Reed Valley, NW of Cahuilla Mountain","Chaparral dominated by Adenostoma sparsifolium, A. fasciculatum and Arctostaphylos glauca, with lesser amounts of Prunus ilicifolia, Rhamnus ilicifolia and Eriogonum fasciculatum, plus few small groves of Quercus agrifolia.",NA,1581640,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1581640
UCR0077070,2002-03-15,2002,3,15,74,33.89778,-116.79361,915,NA,NA,NA,Riverside,"Brown Creek drainage just above the confluence with Twin Pines Creek, near the old Cabazon-Idyllwild Rd.","Chaparral w/ Adenostoma fasc., Salvia api., Eriogonum fasc. Arctostaphylos, Ceanothus greg., etc. on dry slopes.",NA,1583530,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1583530
UCR0077186,2005-03-30,2005,3,30,89,35.305,-120.36833,460,NA,menziesii,NA,San Luis Obispo,"Pozo Road, 0.9 mi east of Hi Mountain Road, north side of Garcia Mountains","Grazing land, mostly open, but with scattered oaks.",NA,1583932,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1583932
UCR0077071,2001-04-18,2001,4,18,108,33.60833,-116.74167,1143,NA,NA,NA,Riverside,Bautista Canyon near Tripp Flats Rd.,Mixed chaparral with Adenostoma sparsiflora and Artemisia tridentata dominant.,NA,1584432,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1584432
UCR0077073,2004-05-27,2004,5,27,148,34.02375,-116.89231,1341,NA,NA,NA,Riverside,"head of Banning (San Gorgonio River) Canyon close to the San Bernardino Co. line, 1 mi SE of Oak Glen Conservation Camp","Chaparral on slopes, canyon bottom with washes and open woodland of Platanus and Quercus.",NA,1585711,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1585711
UCR0077072,2005-02-10,2005,2,10,41,33.51103,-117.06725,393,NA,NA,NA,Riverside,"E of Temecula, Rancho California, SE of intersection of Mesa Verdugo and Calle Vista, N of Pauba Valley and south of Buck Mesa","Eriogonum fasciculatum dominant, where not cleared. Large lot housing on all surrounding tracts.",NA,1586180,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1586180
UCR0077174,1982-04-16,1982,4,16,106,32.77917,-116.56444,1200,NA,integrifolia,NA,San Diego,"Pine Valley, Corte Madera Ranch",NA,NA,1590660,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1590660
UCR0077028,2000-04-30,2000,4,30,121,34.21611,-118.14639,518,NA,NA,NA,Los Angeles,"Millard Canyon, campground 2 mi N of Altadena, up the stream immediately after Millard campground.",NA,NA,1592339,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1592339
UCR0077029,2000-04-22,2000,4,22,113,34.21611,-118.14639,549,NA,NA,NA,Los Angeles,"Millard Canyon, 2 mi N of Altadena. First trail on the right immediately before Millard Campground",Chaparral and riparian areas.,NA,1592402,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1592402
UCR0077130,2000-05-20,2000,5,20,141,34.27056,-117.29139,1098,NA,NA,NA,San Bernardino,Miller Canyon next to East fork of West fork Mojave River. east of Silverwood lake.,Montane forest.,NA,1592416,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1592416
UCR0077204,2006-04-20,2006,4,20,110,38.63194,-120.72222,665,NA,menziesii,NA,El Dorado,"Between N and Middle forks of Cosumnes River; Junction of Sand Ridge Road and Cutaway Lane, 2.1 mi SW of Somerset",Oak woodland and small meadow beside flowing creek.,NA,1592486,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1592486
UCR0077068,2000-04-13,2000,4,13,104,33.6,-117.01667,457,NA,NA,NA,Riverside,"Southwestern Riverside County Multispecies Reserve, c. 3 mi NE of Skinner Reservoir",Coastal sage scrub.,NA,1592979,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1592979
UCR0077200,2006-04-07,2006,4,7,97,38.50778,-120.84861,341,NA,menziesii,NA,Amador,"E of Sacramento, SW of Shenandoah Valley; along Calif. Hwy 49, c. 4.5 mi north of Plymouth",Oak woodland.,NA,1593356,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1593356
UCR0077129,2006-04-01,2006,4,1,91,34.16114,-116.51094,1220,NA,integrifolia,NA,San Bernardino,"Little San Bernardino Mtns: Pipes Canyon Preserve; Sorrel Horse Canyon south of Pioneertown Road, along wash and ridge to the south",Joshua Tree woodland in burn area (within last year); in decomposed granite and alluvial soils.,NA,1595370,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1595370
UCR0077128,2005-05-03,2005,5,3,123,34.27194,-117.29417,1098,NA,NA,NA,San Bernardino,"Miller Canyon below Hwy 138, SE of Silverwood Lake, East Fork of West Fork of the Mojave River",NA,NA,1595970,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1595970
UCR0077213,2003-03-27,2003,3,27,86,33.53333,-117.58333,91,NA,NA,NA,Orange,Canyon bottom and W-facing slopes above Canada Gobernadora,"Coastal sage scrub and weedy grasslands on slopes, Salix scrub along stream channel and cultivated barley on valley floor.",NA,1597208,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1597208
UCR0077067,1998-04-30,1998,4,30,120,33.97222,-116.86056,915,NA,NA,NA,Riverside,"Morongo Indian Reservation, side canyon east of Hathaway Canyon, tree stand F-06","Riparian woodland with Platanus racemosa, Fraxinus, Quercus wislizenii, Baccharis salicifolia, etc. Gravelly stream beds with clay-loam soil.",NA,1597546,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1597546
UCR0077027,2003-02-10,2003,2,10,41,34.20333,-118.26472,823,NA,menziesii,NA,Los Angeles,"North side of slope at saddle of Verdugo Motorway and Brand Park Motorway, on the crest of the Verdugo Mtns","Assoc. with Cercocarpus betuloides, Keckiella cordifolia, Ceanothus crassifolius, Arctostaphylos glauca, Xylococcus bicolor, etc.",NA,1597686,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1597686
UCR0077066,1998-04-23,1998,4,23,113,33.99722,-116.83,1220,NA,NA,NA,Riverside,"Morongo Indian Reservation, seep in Wood Canyon, tree stand W-07","With Baccharis salicifolia, Hydrocotyle, Rorippa nasturtium-aquaticum, Quercus wislizenii, Platanus racemosa, Ranunculus cymbalaria, Rhamnus, etc.",NA,1597758,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1597758
UCR0077065,1998-05-14,1998,5,14,134,33.98528,-116.78056,1128,NA,NA,NA,Riverside,"Morongo Indian Reservation, flat area cut by small wash, south and west of dirt road to Kitching Peak near junction with East Branch Millard Canyon, tree stand M-04","Stream bench with Fraxinus dipetala, Quercus wislizenii, Eriogonum fasciculatum, Adenostoma fasciculatum, Juglans, etc.",NA,1598399,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1598399
UCR0077026,1989-05-20,1989,5,20,140,34.16389,-117.81639,442,NA,integrifolia,NA,Los Angeles,"Glendora Wilderness Park, “Water Pipe Canyon” [=Pavil Cyn] a tributary of Big Dalton Canyon",Vegetation a mixture of oak woodland and chaparral.,NA,1598556,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1598556
UCR0077125,1995-06-21,1995,6,21,172,34.29083,-117.46028,890,NA,integrifolia,NA,San Bernardino,"side canyon on W side of Cajon Wash, 0.5 mi. SW of Cajon, 2.1 mi south of jct. of 3N49 and 3N53; 2.9 mi SE of Lone Pine Road and Hwy 138 at Road 3N53; W side of far W railroad","Marsh area in canyon bottom with chaparral, riparian, coastal sage scrub and southern oak woodland, with Adenostoma fasciculatum, Toxicodendron diversilobum, Salvia mellifera, Rhamnus ilicifolia.",NA,1599719,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1599719
UCR0077127,1995-03-25,1995,3,25,84,34.40639,-117.60583,1378,NA,NA,NA,San Bernardino,"Piñon Hills area at Sheep Creek, 0.9 mi. south of Hwy 138 at Scrub Oak Rd.","Broad canyon bottom; pinyon juniper woodland with Juniperus californica, Yucca brevifolia, Y. whipplei cespitosa, Purshia glandulosa, Opuntia echinocarpa, Ephedra nevadensis, Salvia dorrii, Eriodictyon trichocalyx, Eriogonum fasciculatum polifolium, Prunus fasciculatus, Artemisia tridentata, etc.",NA,1599897,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1599897
UCR0077126,1995-04-03,1995,4,3,93,34.25694,-117.47583,1037,NA,NA,NA,San Bernardino,"Lower Lytle Creek Divide, 0.7 mi. NE of junction of Applewhite Rd. and FS Rd. 3N31","SE-facing slope; burned summer 1994. Chaparral and coastal sage scrub, with Adenostoma fasciculatum (resprouting), Claytonia, Calandrinia, Collinsia, Phacelia minor, etc.",NA,1599930,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1599930
UCR0077117,1995-04-15,1995,4,15,105,34.20361,-117.39444,610,NA,menziesii,NA,San Bernardino,"Glen Helen Regional Park, c. 600 m south of Blockbuster Pavilion parking area, between motorcycle racetrack and north parking area","East-west running canyon bottom; chaparral and coastal sage scrub with Adenostoma fasciculatum, Artemisia douglasiana, Toxicodendron, etc.",NA,1599966,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1599966
UCR0077122,1995-04-29,1995,4,29,119,34.29972,-117.48028,945,NA,NA,NA,San Bernardino,"west of Cajon Wash and south of Hwy 138, c. 1 mile SSW of Cajon Junction, off FS road 3N49","Shallow canyon draining toward Cajon Wash, with coastal sage scrub, chaparral and riparian woodland; with Fraxinus velutina, Salix, etc.",NA,1600369,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1600369
UCR0077124,1995-04-01,1995,4,1,91,34.20722,-117.66528,1220,NA,NA,NA,San Bernardino,"flats immediately south of Spring Hill, west of FS Rd 2N04 (Barrett-Stoddard Truck Rd.), north of Stoddard Peak","Grassy area with Avena barbata and Festuca myuros, old disturbance in coastal sage scrub.",NA,1600701,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1600701
UCR0077120,1995-04-22,1995,4,22,112,34.19556,-117.54583,1043,NA,NA,NA,San Bernardino,"near Cucamonga, Day Canyon, 0.9 miles NW of gauging station at mouth of canyon, at small westerly tributary","Rocky and sandy canyon bottom; coastal sage scrub and chaparral with Eriogonum fasciculatum, Eriodictyon trichocalyx, etc.",NA,1600886,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1600886
UCR0077119,1995-04-22,1995,4,22,112,34.19222,-117.5425,976,NA,NA,NA,San Bernardino,"near Cucamonga, Day Canyon, 0.6 miles NW of gauging station at mouth of canyon","Canyon bottom at base of E-facing slope; rocky granitic gravel; chaparral and coastal sage scrub, in c. 45 acre burn of 1993.",NA,1600887,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1600887
UCR0077025,1998-04-14,1998,4,14,104,34.42333,-117.71444,1512,NA,NA,NA,Los Angeles,"100 m east of mouth of Mescal Canyon, in Mescal Heights area, 50 m east of 237th St. East",Flood plain; pinyon-juniper woodland with Pinus monophylla.,NA,1601557,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1601557
UCR0077024,1998-04-26,1998,4,26,116,34.18778,-117.72111,1317,NA,integrifolia,NA,Los Angeles,"Browns Flat, San Dimas Experimental Forest","Grassy flat surrounded by chaparral and coastal sage scrub; assoc. with Bromus tectorum, Poa secunda, Festuca myuros, Delphinium patens, etc.",NA,1601564,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1601564
UCR0076995,2007-05-11,2007,5,11,131,34.84194,-118.81889,1280,NA,NA,NA,Kern,"hills c. 3/4 mile east of Castac Lake, east of the pipeline road and west of Dry Field Canyon",Open grassy meadow surrounded by oak woodland.,NA,1602734,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1602734
UCR0105267,2007-04-19,2007,4,19,109,34.80417,-118.74917,1006,NA,NA,NA,Los Angeles,hills north of Oso Canyon and south of the National Cement Plant,"Grassland on loamy hills with groves of junipers, sometimes dense, on steep or rocky slopes.",NA,1603706,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1603706
UCR0077199,2007-04-23,2007,4,23,113,38.54028,-120.84083,302,NA,menziesii,NA,Amador,along Bell Road beside Plymouth Creek just east of Calif. Hwy 49 in the vicinity of Enterprise,Chaparral with oaks.,NA,1604749,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1604749
UCR0105260,2007-04-25,2007,4,25,115,34.81417,-118.78472,1128,NA,NA,NA,Los Angeles,"Oso Canyon, 0.5 mi. SE of Kern Co. line, on Oso Canyon Rd.","Grassland and sandy wash with Quercus lobata at edge, and shaded north-facing slope with Quercus chrysolepis and Q. wislizeni.",NA,1604922,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1604922
UCR0105261,2007-04-27,2007,4,27,117,34.8675,-118.67594,1067,NA,NA,NA,Los Angeles,"Bronco Canyon, c. 0.5 mi above confluence with Pescado Creek","Steep, NE-facing grassy slope, clay loam soil.",NA,1605852,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1605852
UCR0105263,2006-04-25,2006,4,25,115,34.77028,-118.67833,960,NA,NA,NA,Los Angeles,"1/2 mi. NW of La Liebre Ranch on the south side of Hwy 138, west of the mouth of Tentrock Canyon","Steep hills, rocky ridge with shallow gravelly loam over bedrock; dense oak scrub with Quercus john-tuckeri and Juniperus californica.",NA,1606204,cch2,http://cch2.org/portal/collections/individual/index.php?occid=1606204
