specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
SD00010628,7/8/2010,2010,7,8,189,integrifolia,San Diego,Cleveland National Forest: Cutca Valley on the lower northern slope of Palomar Mountain; along Cutca Valley Truck Trail,1060,33.39034,-116.91667,,,,WGS84,cch2,500249,FFL,mostly granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500249,DG,EXCLUDE. All clippings,NA,,,,,,,,,#DIV/0!
SD00010617,4/16/1972,1972,4,16,107,integrifolia,San Diego,Cutca Valley,1050,33.39303,-116.91633,805,,,WGS84,cch2,500155,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500155,DG,EXCLUDE. Very very blurry,NA,,,,,,,,,#DIV/0!
SD00010436,5/9/2011,2011,5,9,129,menziesii,San Diego,Chihuahua Valley; along Old Mitchell Camp Road; 0.70 mile N of Chihuahua Valley Road,1275,33.39447,-116.68579,,,,WGS84,cch2,500319,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500319,DG,"top row, second to right with right",1,Total,0,0,3,0,0,,,3
SD00010436,5/9/2011,2011,5,9,129,menziesii,San Diego,Chihuahua Valley; along Old Mitchell Camp Road; 0.70 mile N of Chihuahua Valley Road,1275,33.39447,-116.68579,,,,WGS84,cch2,500319,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500319,DG,"Bottom middle, large plant w root",2,Total,2,1,0,3,0,,,2.666666667
SD00010436,5/9/2011,2011,5,9,129,menziesii,San Diego,Chihuahua Valley; along Old Mitchell Camp Road; 0.70 mile N of Chihuahua Valley Road,1275,33.39447,-116.68579,,,,WGS84,cch2,500319,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500319,DG,"next right plant, with root. couple structures missing",3,Total,0,1,0,1,0,,,3
SD00010609,3/30/1940,1940,3,30,90,integrifolia,San Diego,Hormiguero Ranch,534.42,33.39493,-117.0338,1609,,,WGS84,cch2,500074,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500074,DG,top,1,Total,7,6,1,1,0,,,1.733333333
SD00010609,3/30/1940,1940,3,30,90,integrifolia,San Diego,Hormiguero Ranch,534.42,33.39493,-117.0338,1609,,,WGS84,cch2,500074,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500074,DG,lower left,2,Total,1,1,1,1,0,,,2.5
SD00010609,3/30/1940,1940,3,30,90,integrifolia,San Diego,Hormiguero Ranch,534.42,33.39493,-117.0338,1609,,,WGS84,cch2,500074,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500074,DG,lower/mid right,3,Total,1,1,0,0,0,,,1.5
SD00010440,6/1/2010,2010,6,1,152,menziesii,San Diego,"Chihuahua Valley, Adobe Springs, creekside, ca 1 mile NW of intersection Chihuahua Valley Road and Old Mitchell Camp Road, now under BLM management and slated to be part of the Beauty Mountain Wilderness Area.",1225,33.39556,-116.70111,,,,WGS84,cch2,500278,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500278,DG,left,1,Total,3,14,5,1,0,,,2.173913043
SD00010440,6/1/2010,2010,6,1,152,menziesii,San Diego,"Chihuahua Valley, Adobe Springs, creekside, ca 1 mile NW of intersection Chihuahua Valley Road and Old Mitchell Camp Road, now under BLM management and slated to be part of the Beauty Mountain Wilderness Area.",1225,33.39556,-116.70111,,,,WGS84,cch2,500278,FL,Granitic,http://cch2.org/portal/collections/individual/index.php?occid=500278,DG,right. Non-nemophila plant tangled in,2,Total,5,5,2,5,0,,,2.411764706
SD00010632,3/18/2008,2008,3,18,78,integrifolia,San Diego,Northeast of Fallbrook. On the south side of the Santa Margarita River at the Willow Glen and North Stagecoach trailhead. Which is about 1.6 miles northwest (by air) of Red Mountain Lookout,139,33.41306,-117.21389,,,,WGS84,cch2,500246,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500246,DG,top. Specimens are very dense,1,Total,6,8,2,1,1,,,2.055555556
SD00010632,3/18/2008,2008,3,18,78,integrifolia,San Diego,Northeast of Fallbrook. On the south side of the Santa Margarita River at the Willow Glen and North Stagecoach trailhead. Which is about 1.6 miles northwest (by air) of Red Mountain Lookout,139,33.41306,-117.21389,,,,WGS84,cch2,500246,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500246,DG,middle left,2,Total,6,6,3,4,2,,,2.523809524
SD00010632,3/18/2008,2008,3,18,78,integrifolia,San Diego,Northeast of Fallbrook. On the south side of the Santa Margarita River at the Willow Glen and North Stagecoach trailhead. Which is about 1.6 miles northwest (by air) of Red Mountain Lookout,139,33.41306,-117.21389,,,,WGS84,cch2,500246,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500246,DG,middle right. difficult to determine if bottom row of plants are whole - not scored,3,Total,5,14,2,8,3,,,2.6875
SD00010559,4/18/1940,1940,4,18,109,integrifolia,San Diego,Herron Ranch near DeLuz,217.76,33.43751,-117.32043,,,,WGS84,cch2,500075,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500075,DG,Horrific quality - multiple plants overlapping and blurry. Open flowers present.,NA,,,,,,,,,#DIV/0!
SD00010529,4/8/2014,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,DG,"top row, middle plant underneath cutting, root visible. Open flower on overlapping plant not scored. Many cuttings on this sheet",1,Total,2,2,2,1,0,,,2.285714286
SD00010529,4/8/2014,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,DG,overlapping with previous plant,2,Total,0,1,0,0,0,,,2
SD00010529,4/8/2014,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,DG,top right. CARFEUL: Non-nemophila plant overlapping,3,Total,4,4,0,0,0,,,1.5
SD00010529,4/8/2014,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,DG,"bottom middle, under overlapping plant. cotyledon present",4,Total,0,0,2,1,0,,,3.333333333
SD00010529,4/8/2014,2014,4,8,98,integrifolia,San Diego,"Camp Pendleton: northeast portion of Base; Training Area Echo, along a dirt road at the base of the highest ridge of the Santa Margarita Mountains, just northeast of Case Springs Road, west of Margarita Peak & southeast of Case Springs Lake",725,33.44083,-117.40063,,,,WGS84,cch2,500295,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500295,DG,"bottom middle, over previous plant; large root present",5,Total,1,1,0,1,2,,,3.4
SD00010546,5/4/1995,1995,5,4,124,integrifolia,Riverside,"Cleveland Nat'l Forest, Agua Tibia Wilderness Area. N slope of Agua Tibia Mtn., E of Dripping Springs Alcove Area, N of Woodchuck Trail.",610,33.45,-116.95,,,,WGS84,cch2,500163,FFL,Granitic substrate with a decomposed granitic soil; aspect NE; slope 55%.,http://cch2.org/portal/collections/individual/index.php?occid=500163,DG,top right. Small flowers. some structures missing,1,Total,4,4,5,2,3,,,2.777777778
SD00010546,5/4/1995,1995,5,4,124,integrifolia,Riverside,"Cleveland Nat'l Forest, Agua Tibia Wilderness Area. N slope of Agua Tibia Mtn., E of Dripping Springs Alcove Area, N of Woodchuck Trail.",610,33.45,-116.95,,,,WGS84,cch2,500163,FFL,Granitic substrate with a decomposed granitic soil; aspect NE; slope 55%.,http://cch2.org/portal/collections/individual/index.php?occid=500163,DG,left. Loose structures not scored,2,Total,6,6,4,4,2,,,2.545454545
SD00010567,3/16/1971,1971,3,16,75,integrifolia,San Diego,½ mile NW of Margarita Peak,800,33.45129,-117.39809,402,,,WGS84,cch2,500161,FL,"Shaded, grassy area",http://cch2.org/portal/collections/individual/index.php?occid=500161,DG,"blurry. Some plants have cotyledons, but most are detached/separate and not scoreable. upper left",1,Total,2,2,0,0,0,,,1.5
SD00010618,5/6/1992,1992,5,6,127,integrifolia,San Diego,"So. Santa Ana Mts, San Mateo Cyn Wilderness Area. S side of Miller Mt along 'Miller Canyon', the major drainage on the southern flank of the mountain, from Road 8S02 upstream to the area of contact between lower granitic and higher basaltic rocks.",640,33.49225,-117.38606,402,,,WGS84,cch2,500162,FFL,Granitic & basaltic rocks,http://cch2.org/portal/collections/individual/index.php?occid=500162,DG,upper right. blurry,1,Total,2,11,8,11,6,,,3.210526316
SD00010618,5/6/1992,1992,5,6,127,integrifolia,San Diego,"So. Santa Ana Mts, San Mateo Cyn Wilderness Area. S side of Miller Mt along 'Miller Canyon', the major drainage on the southern flank of the mountain, from Road 8S02 upstream to the area of contact between lower granitic and higher basaltic rocks.",640,33.49225,-117.38606,402,,,WGS84,cch2,500162,FFL,Granitic & basaltic rocks,http://cch2.org/portal/collections/individual/index.php?occid=500162,DG,lower,2,Total,6,17,16,21,16,,,3.315789474
SD00010503,1882-04-24,1882,4,24,114,,Riverside,Temecula,310.55,33.4956,-117.1493,,,,WGS84,cch2,500040,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500040,DG,left. ,1,Total,1,3,2,2,0,,,2.625
SD00010503,1882-04-24,1882,4,24,114,,Riverside,Temecula,310.55,33.4956,-117.1493,,,,WGS84,cch2,500040,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500040,DG,"right. Appears whole, one cot present",2,Total,0,2,1,3,0,,,3.166666667
SD00010475,3/19/2013,2013,3,19,78,,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,,,,WGS84,cch2,500313,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500313,DG,top left,1,Total,10,6,0,4,0,,,1.9
SD00010475,3/19/2013,2013,3,19,78,,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,,,,WGS84,cch2,500313,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500313,DG,bottom left,2,Total,5,1,1,1,0,,,1.75
SD00010475,3/19/2013,2013,3,19,78,,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,,,,WGS84,cch2,500313,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500313,DG,middle,3,Total,4,0,1,0,0,,,1.4
SD00010475,3/19/2013,2013,3,19,78,,Riverside,"Perris-Aguanga Basin: Menifee Valley, Los Alamos Road at its crossing of Warm Springs Creek, and hill west of Jeanette Drive (Murrieta 7.5'Q)",390,33.59833,-117.14194,,,,WGS84,cch2,500313,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500313,DG,bottom right,4,Total,5,4,1,0,0,,,1.6
RSA0059611,4/4/1917,1917,4,4,94,,Riverside County,Palm Canyon,762,33.6698,-116.5157,1000,,,WGS84,cch2,1125058,,under shrub.,http://cch2.org/portal/collections/individual/index.php?occid=1125058,DG,left most. missing a structure,1,Total,1,0,1,0,0,,,2
RSA0059611,4/4/1917,1917,4,4,94,,Riverside County,Palm Canyon,762,33.6698,-116.5157,1000,,,WGS84,cch2,1125058,,under shrub.,http://cch2.org/portal/collections/individual/index.php?occid=1125058,DG,upper middle,2,Total,4,2,0,3,0,,,2.222222222
SD00010510,4/12/2000,2000,4,12,103,,Riverside,"San Jacinto Mountains, Baldy Mountain area; Idyllwild [quad].",1616,33.68333,-116.71667,,,,WGS84,cch2,500213,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500213,DG,top left,1,Total,1,1,0,0,0,,,1.5
SD00010510,4/12/2000,2000,4,12,103,,Riverside,"San Jacinto Mountains, Baldy Mountain area; Idyllwild [quad].",1616,33.68333,-116.71667,,,,WGS84,cch2,500213,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500213,DG,top right,2,Total,3,0,1,0,0,,,1.5
SD00010510,4/12/2000,2000,4,12,103,,Riverside,"San Jacinto Mountains, Baldy Mountain area; Idyllwild [quad].",1616,33.68333,-116.71667,,,,WGS84,cch2,500213,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500213,DG,"bottom middle. Tiny plant overlapping, no structures",3,Total,11,11,2,0,1,,,1.76
RSA0060576,4/28/1984,1984,4,28,119,menziesii,Riverside County,"Collected on North-facing slope adjacent ot and on the South side of Highway 74, 3.6 miles from Strawberry Creek going towards Mountain Center.",1219,33.6982,-116.7528,1000,,,WGS84,cch2,1127422,,,http://cch2.org/portal/collections/individual/index.php?occid=1127422,DG,top left. Very clear sheet,1,Total,8,2,0,1,1,,,1.75
RSA0060576,4/28/1984,1984,4,28,119,menziesii,Riverside County,"Collected on North-facing slope adjacent ot and on the South side of Highway 74, 3.6 miles from Strawberry Creek going towards Mountain Center.",1219,33.6982,-116.7528,1000,,,WGS84,cch2,1127422,,,http://cch2.org/portal/collections/individual/index.php?occid=1127422,DG,top right,2,Total,3,2,1,2,1,,,2.555555556
RSA0060576,4/28/1984,1984,4,28,119,menziesii,Riverside County,"Collected on North-facing slope adjacent ot and on the South side of Highway 74, 3.6 miles from Strawberry Creek going towards Mountain Center.",1219,33.6982,-116.7528,1000,,,WGS84,cch2,1127422,,,http://cch2.org/portal/collections/individual/index.php?occid=1127422,DG,bottom left,3,Total,1,1,0,3,2,,,3.571428571
SD00010477,4/2/2013,2013,4,2,92,,Riverside,"Peninsular Range: Temescal Canyon between Horsetheif Canyon Road and Hostettler Road, near I-15 Fwy, SE of Corona (Lee) Lake (Albrehill 7.5'Q)",377,33.73696,-117.42017,,,,WGS84,cch2,500308,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500308,SA,,1,Total,2,8,1,3,1,,,2.533333333
SD00010477,4/2/2013,2013,4,2,92,,Riverside,"Peninsular Range: Temescal Canyon between Horsetheif Canyon Road and Hostettler Road, near I-15 Fwy, SE of Corona (Lee) Lake (Albrehill 7.5'Q)",377,33.73696,-117.42017,,,,WGS84,cch2,500308,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500308,SA,,2,Total,2,0,0,0,0,,,1
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,1,Total,4,5,0,5,1,,,2.6
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,2,Total,0,1,1,2,0,,,3.25
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,3,Total,2,4,1,4,0,,,2.636363636
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,4,Total,1,2,0,2,0,,,2.6
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,5,Total,1,2,1,1,0,,,2.4
SD00010672,4/30/1954,1954,4,30,120,integrifolia,San Bernardino,"Idlewild, San Jacinto River.",1676,33.7503,-116.7152,,,,WGS84,cch2,500135,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500135,SA,,6,Total,4,5,2,10,1,,,2.954545455
SDSU18403,2/27/2008,2008,2,27,58,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",405,33.79494,-117.45103,,,,,cch2,392587,,"North-facing slope near edge of mesatop. Recently burned, formerly Riversidean sage scrub, now largely herbaceous community.",http://cch2.org/portal/collections/individual/index.php?occid=392587,DG,,1,Total,8,3,1,0,0,,,1.416666667
SDSU18390,2/21/2008,2008,2,21,52,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",418,33.79722,-117.46225,,,,,cch2,392574,,"In expansion phase on highly disturbed, west-facing slope of Riversidean sage scrub. Dominants include Eriogonum fasciculatum, Opuntia sp., Dichelostemma capitatum, Plagiobothrys sp., Eriodium spp.",http://cch2.org/portal/collections/individual/index.php?occid=392574,SA,"Top middle plant is 2 plants intertwined, I can't tell the difference between the two",1,Total,4,2,0,2,0,,,2
SDSU18390,2/21/2008,2008,2,21,52,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",418,33.79722,-117.46225,,,,,cch2,392574,,"In expansion phase on highly disturbed, west-facing slope of Riversidean sage scrub. Dominants include Eriogonum fasciculatum, Opuntia sp., Dichelostemma capitatum, Plagiobothrys sp., Eriodium spp.",http://cch2.org/portal/collections/individual/index.php?occid=392574,SA,,2,Total,2,2,0,0,0,,,1.5
SDSU18390,2/21/2008,2008,2,21,52,menziesii,Riverside,"El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.",418,33.79722,-117.46225,,,,,cch2,392574,,"In expansion phase on highly disturbed, west-facing slope of Riversidean sage scrub. Dominants include Eriogonum fasciculatum, Opuntia sp., Dichelostemma capitatum, Plagiobothrys sp., Eriodium spp.",http://cch2.org/portal/collections/individual/index.php?occid=392574,SA,,3,Total,4,1,0,0,0,,,1.2
