ID1,ID2,Latitude,Longitude,Elevation,MAT_51-80,MWMT_51-80,MCMT_51-80,TD_51-80,MAP_51-80,MSP_51-80,AHM_51-80,SHM_51-80,DD_0_51-80,DD5_51-80,DD_18_51-80,DD18_51-80,NFFD_51-80,bFFP_51-80,eFFP_51-80,FFP_51-80,PAS_51-80,EMT_51-80,EXT_51-80,MAR_51-80,Eref_51-80,CMD_51-80,RH_51-80,MAT_81-10,MWMT_81-10,MCMT_81-10,TD_81-10,MAP_81-10,MSP_81-10,AHM_81-10,SHM_81-10,DD_0_81-10,DD5_81-10,DD_18_81-10,DD18_81-10,NFFD_81-10,bFFP_81-10,eFFP_81-10,FFP_81-10,PAS_81-10,EMT_81-10,EXT_81-10,MAR_81-10,Eref_81-10,CMD_81-10,RH_81-10,Year,MAT_a*,MWMT_a*,MCMT_a*,TD_a*,MAP_a*,MSP_a*,AHM_a*,SHM_a*,DD_0_a*,DD5_a*,DD_18_a*,DD18_a*,NFFD_a*,bFFP_a*,eFFP_a*,FFP_a*,PAS_a*,EMT_a*,EXT_a*,MAR_a*,Eref_a*,CMD_a*,RH_a*
SD157170,2004,32.8447,-116.4489,1772,10.7,19.9,3.8,16.1,651,76,31.8,261.7,93,2382,2855,197,237,146,290,143,25,-22,39.2,20.4,1224,797,53,11.5,20.3,4.8,15.5,715,70,30.1,292,73,2616,2604,245,265,131,299,168,18,-18.9,40.7,19.5,1229,814,55,2004,11.7,20.5,5,15.5,822,28,26.3,734.2,77,2680,2545,247,272,124,301,177,24,-21.4,39.4,23,1241,856,56
SD158116,2004,32.9042,-116.4725,1623,11.8,21.1,4.7,16.5,642,72,34,292.4,71,2721,2544,293,261,134,300,166,15,-20,40.2,19.7,1263,833,54,12.7,21.5,5.7,15.8,704,66,32.2,327.7,56,2963,2302,350,287,116,310,194,11,-16.7,41.7,18.7,1266,851,56,2004,12.8,21.7,5.8,15.9,812,26,28,826.4,59,3021,2257,354,292,109,312,202,15,-19.4,40.4,22.2,1279,895,57
SD158701,2003,32.6389,-116.3456,1108,13.2,21.8,7,14.8,414,49,56,445.3,41,3090,2132,358,261,141,298,157,4,-18,42.9,-9999,1463,1080,45,14.1,22.5,7.7,14.8,462,45,52,500,31,3374,1886,430,291,121,311,189,3,-14.1,44.6,-9999,1474,1091,48,2003,14.7,23.3,8.3,15.1,398,45,62,514.7,25,3585,1747,536,304,117,323,206,3,-16.9,43.3,-9999,1468,1185,49
SD15885,1936,32.9256,-116.4581,1628,12.3,21.5,5.1,16.4,645,72,34.6,300.3,63,2872,2406,334,279,123,308,185,13,-18.1,40.3,18.8,1260,836,56,13.2,22,6.2,15.8,710,65,32.6,336,49,3120,2171,394,303,102,319,217,9,-14.7,41.8,17.8,1261,851,58,1936,12.9,22.5,5.3,17.2,928,76,24.7,295.7,58,3055,2257,385,294,106,307,201,10,-17.6,40.5,-9999,1269,794,57
SD160300,2004,33.0706,-116.6019,1305,13.4,22.4,6.3,16.1,661,72,35.4,312.9,44,3189,2109,420,304,104,320,216,7,-15.5,41.1,19.1,1272,834,57,14.2,23,7.5,15.4,717,65,33.8,354.4,34,3438,1889,492,324,79,332,253,5,-12,42.6,18.1,1265,843,60,2004,14.3,22.9,7.4,15.5,806,26,30.2,882.5,36,3489,1853,496,325,74,331,257,6,-15,41.4,21.6,1282,912,60
SD160590,2003,32.9319,-116.4933,1639,11.9,21.2,4.7,16.5,679,73,32.2,288.6,71,2728,2539,295,270,127,304,176,16,-19.2,39.7,20,1220,793,56,12.7,21.6,5.8,15.8,744,66,30.5,324.7,55,2968,2298,352,295,108,314,206,12,-15.9,41.2,19.1,1220,808,59,2003,13.3,22.6,6.2,16.4,660,74,35.2,304.7,46,3160,2171,439,305,105,324,220,12,-18.7,39.9,19.1,1216,838,60
SD160591,2003,32.6636,-116.2217,987,14.3,23.1,7.6,15.6,335,48,72.5,478.9,33,3455,1879,501,289,118,311,193,2,-16.1,43.2,-9999,1471,1148,48,15.2,23.8,8.3,15.5,379,46,66.3,517.4,25,3755,1641,600,314,93,324,231,2,-12,44.9,-9999,1482,1133,50,2003,15.8,24.6,8.9,15.6,327,46,78.9,536.6,20,3978,1512,717,326,85,337,252,1,-15,43.5,-9999,1476,1238,52
SD165197,2004,32.7958,-116.55,1206,13.2,21.9,6.5,15.4,556,51,41.6,428.9,44,3097,2155,376,278,128,307,179,6,-17.7,42,17.6,1375,946,50,14,22.7,7.6,15.1,604,44,39.7,509.9,34,3354,1929,445,303,107,319,212,4,-14.2,43.6,-9999,1379,965,53,2004,14.1,22.5,7.8,14.8,663,18,36.4,1247.5,36,3420,1880,454,308,98,321,223,5,-16.9,42.3,-9999,1392,1023,53
SD165589,2004,32.9722,-116.5717,1434,12.2,21.5,5,16.5,705,74,31.5,290.5,64,2833,2441,326,272,126,304,178,14,-19.2,40.3,-9999,1248,804,55,13,21.9,6.1,15.8,766,66,30,332.9,50,3073,2208,382,297,107,315,207,10,-16,41.8,-9999,1246,817,58,2004,13.1,22,6.1,15.9,863,26,26.8,834.5,53,3127,2165,386,300,101,315,214,13,-18.7,40.6,-9999,1261,873,58
SD165590,2005,33.0971,-116.6592,1071,14.3,23,7.4,15.6,565,61,43,378.4,33,3459,1872,502,309,101,325,224,4,-14.5,42.6,-9999,1370,933,54,15.1,23.7,8.7,15,610,55,41.1,434.5,25,3719,1661,581,329,74,336,262,3,-10.9,44.2,-9999,1364,942,56,2005,15.4,24.5,8.8,15.6,801,50,31.7,486.6,22,3821,1556,593,341,60,339,279,6,-14,42.9,-9999,1351,958,58
SD165591,2004,32.8892,-116.5767,1228,13.1,22.1,6.2,15.9,590,52,39.2,423.6,47,3094,2183,389,280,125,309,184,7,-17.9,42,-9999,1347,919,52,13.9,22.8,7.3,15.5,642,45,37.3,501.7,37,3346,1961,459,305,103,320,216,5,-14.5,43.5,-9999,1348,933,54,2004,14.1,22.6,7.4,15.2,710,18,33.9,1234,38,3406,1914,465,308,96,321,226,7,-17.2,42.2,-9999,1362,994,55
SD165592,2003,32.8642,-116.5939,1122,13.7,22.5,6.8,15.6,541,45,43.7,503.5,39,3263,2036,439,288,120,312,192,5,-17,42.8,-9999,1394,972,51,14.5,23.3,8,15.3,588,39,41.6,602.6,31,3517,1817,516,311,98,324,226,4,-13.5,44.4,-9999,1395,990,53,2003,15,24.2,8.4,15.8,523,43,47.8,563.4,25,3712,1706,627,320,94,335,241,4,-16.3,43.1,-9999,1389,1043,54
SD168874,2005,32.7689,-116.8128,364,17.2,24,11.6,12.5,359,26,75.7,917.9,11,4400,1087,747,346,43,348,305,0,-8.7,44.4,-9999,1498,1147,52,17.9,24.8,12.4,12.4,380,22,73.5,1142.5,8,4676,923,854,356,23,356,333,0,-4.8,45.9,-9999,1493,1131,55,2005,18.2,24.9,13.1,11.8,500,20,56.5,1277.3,7,4784,825,881,363,10,359,349,0,-7.9,44.8,-9999,1481,1121,56
SD17537,1937,33.3634,-116.8361,1700,13.1,22.5,5.8,16.7,673,64,34.3,354.4,52,3107,2228,427,306,100,324,225,10,-15.3,39.5,18.1,1147,748,63,13.9,23,7.1,15.9,723,59,33,392,41,3345,2007,494,326,74,334,260,8,-11.8,40.8,-9999,1127,742,66,1937,13.1,22.9,0.1,22.8,905,42,25.5,541.3,105,3255,2300,523,299,101,323,222,56,-15.1,39.8,-9999,1140,881,64
SD175479,2006,32.7914,-116.7517,446,16.7,23.8,10.9,12.8,383,30,69.7,791.5,13,4235,1206,696,340,56,344,288,1,-9.7,44.3,-9999,1499,1130,51,17.5,24.6,11.8,12.8,407,26,67.4,963.3,10,4510,1030,800,352,33,353,320,0,-5.9,45.8,-9999,1495,1117,54,2006,18,26.8,12.6,14.2,326,20,86.1,1362.6,10,4721,991,970,351,36,345,309,0,-8.9,44.6,-9999,1522,1236,53
SD175480,2006,32.9653,-116.8717,362,16.7,23.6,11.3,12.3,366,26,72.9,904.5,12,4246,1170,678,337,60,340,280,1,-10.2,44.7,-9999,1535,1179,49,17.5,24.4,12.1,12.2,387,22,71.1,1110.1,9,4524,998,782,350,36,350,314,0,-6.5,46.1,-9999,1529,1167,52,2006,18,26.7,12.9,13.7,295,18,95.1,1448.2,9,4721,974,954,348,41,341,299,0,-9.7,45.1,-9999,1558,1284,51
SD176707,1997,33.1403,-116.5297,827,15.7,24.9,8.1,16.8,334,47,77,532.4,26,3950,1592,735,304,101,321,220,2,-15.5,44.7,-9999,1584,1257,46,16.5,25.4,9.3,16.1,370,45,71.6,571.1,21,4218,1400,836,324,77,332,255,1,-12.1,46.5,-9999,1586,1243,49,1997,17,26.3,8.5,17.8,322,90,84,293.4,20,4422,1311,940,329,65,337,273,1,-15.2,45.1,-9999,1618,1364,49
SD176708,2006,33.2299,-116.6437,931,14.2,23.2,7.2,16,453,59,53.4,395.9,34,3440,1904,507,281,121,310,188,3,-18.4,43.4,-9999,1468,1068,47,15,23.8,8.3,15.5,497,55,50.3,434.6,27,3697,1692,586,305,100,321,221,3,-15,45,-9999,1466,1076,50,2006,15.5,26.4,8.8,17.6,334,35,76.3,759.1,27,3895,1664,745,300,103,311,208,2,-18,43.7,-9999,1494,1199,49
SD176709,2005,33.0571,-117.0807,101,17.2,23.6,11.8,11.8,302,20,90.1,1182.4,10,4407,1035,708,351,31,351,320,0,-7.6,43.4,-9999,1421,1118,55,18,24.3,12.7,11.6,311,17,89.9,1459,8,4681,875,819,359,15,358,343,0,-4,44.5,-9999,1407,1100,58,2005,18.1,24.3,13,11.2,406,12,69.3,2066.8,7,4743,807,823,364,6,359,353,0,-7.4,43.8,-9999,1399,1111,59
SD176710,2006,33.2395,-116.6631,898,14.2,23.2,7.2,16.1,452,56,53.6,414.7,35,3439,1906,506,275,123,306,184,3,-19,43.6,-9999,1486,1085,46,15,23.8,8.3,15.5,495,52,50.5,455.1,27,3695,1693,585,300,103,318,215,3,-15.7,45.2,-9999,1484,1093,48,2006,15.5,26.4,8.8,17.7,336,33,76,792.2,27,3895,1664,745,296,105,308,203,2,-18.7,44,-9999,1513,1214,48
SD17761,1937,32.927,-116.8384,579,16.6,23.7,10.8,12.9,398,31,66.8,766.5,13,4198,1233,682,337,59,341,282,1,-10.2,44.4,-9999,1505,1123,51,17.3,24.5,11.7,12.8,421,26,64.9,933.1,10,4468,1055,783,350,35,351,315,0,-6.4,45.9,-9999,1499,1118,53,1937,16.5,24.2,5.8,18.4,524,24,50.6,1010.4,25,4251,1340,784,330,67,340,273,4,-9.6,44.8,-9999,1482,1169,52
SD177738,2007,32.7547,-116.6622,705,15.3,23.5,8.9,14.6,405,34,62.7,689.4,22,3804,1571,590,308,98,323,225,2,-14.9,44.3,-9999,1509,1125,48,16.1,24.4,9.9,14.4,434,29,60.2,839.3,17,4072,1372,683,327,74,334,261,1,-11.3,46,-9999,1511,1125,50,2007,16.5,25.5,8.8,16.7,288,21,92.1,1220.4,19,4215,1311,754,324,76,332,257,1,-14,44.6,-9999,1556,1316,49
SD178524,2006,32.918,-116.8808,471,16.8,23.7,11.2,12.5,383,28,70,846.4,12,4278,1156,695,342,50,345,294,1,-9.3,44.4,-9999,1493,1125,52,17.6,24.5,12,12.4,403,23,68.4,1047.8,9,4553,987,800,353,28,353,325,0,-5.6,45.7,-9999,1486,1114,54,2006,18.1,26.7,12.9,13.9,311,20,90.4,1328.7,9,4748,962,969,352,33,344,311,0,-8.8,44.7,-9999,1514,1232,54
SD180232,2006,33.318600000000004,-116.8453,1673,13.4,22.8,6.1,16.6,669,67,34.9,339.3,48,3197,2146,455,310,96,326,230,9,-14.8,39.9,21,1175,767,62,14.2,23.2,7.4,15.8,714,61,33.8,377.8,37,3438,1930,523,329,70,336,266,6,-11.3,41.2,19.8,1156,761,65,2006,14.7,26.1,7.9,18.2,513,46,48.1,568.4,38,3641,1898,679,324,75,326,251,7,-14.6,40.3,18.9,1182,857,64
SD180234,2005,32.8627,-116.5106,1225,12.3,21.3,5.6,15.7,600,53,37.2,398.4,56,2847,2388,314,266,134,302,168,10,-19.4,41,-9999,1305,878,52,13.2,22,6.7,15.3,657,46,35.2,474.1,44,3098,2150,371,292,115,313,198,7,-16,42.5,-9999,1308,895,54,2005,13.5,22.7,7.2,15.5,892,49,26.3,464.3,38,3197,2039,384,309,106,313,207,14,-18.7,41.2,-9999,1297,877,56
SD181486,2000,33.6833,-116.7167,1671,12.8,21.8,5.9,15.9,541,74,42.2,294.2,53,3004,2268,366,280,123,312,190,8,-18.6,40.1,21.2,1258,835,55,13.6,22.3,7.1,15.2,590,71,40,315.7,42,3241,2049,426,303,102,322,220,6,-15.5,41.5,19.9,1251,836,58,2000,14,22.5,8.8,13.7,359,39,66.9,576.4,34,3360,1926,449,308,92,321,229,3,-18.8,40.4,17.9,1293,1021,56
SD182242,2005,33.3205,-116.7428,1146,14.1,23.1,7,16.1,464,55,52,421.4,36,3424,1920,503,295,112,317,205,4,-16.6,42.6,-9999,1398,1005,51,14.9,23.7,8.3,15.4,501,51,49.7,465.6,28,3678,1708,580,317,88,329,241,3,-13.2,44.1,-9999,1390,1010,54,2005,15.2,24.7,8.4,16.3,668,51,37.7,481.3,24,3775,1608,590,331,75,330,256,6,-16.3,43,-9999,1380,1058,55
SD185715,2006,32.8242,-116.6039,1169,13.8,22.6,7.1,15.5,554,47,43,485.3,37,3318,1980,451,293,116,315,199,5,-16.2,42.8,18.2,1399,972,51,14.6,23.4,8.2,15.1,601,40,41,581,29,3575,1764,529,315,92,326,234,3,-12.7,44.4,17.3,1400,987,53,2006,15.2,25.7,8.9,16.8,468,28,53.8,916.8,28,3780,1713,671,313,93,318,224,3,-15.5,43.1,-9999,1427,1106,53
SD185716,2002,33.1061,-116.9814,336,16.7,23.5,11.1,12.4,365,25,73.1,958.6,12,4236,1167,664,342,49,344,295,1,-9.5,44.3,-9999,1463,1112,52,17.5,24.3,12.1,12.2,381,21,72.2,1171.2,9,4511,995,767,353,27,353,326,0,-5.8,45.6,-9999,1452,1100,55,2002,17.3,23.3,11.5,11.8,210,11,130,2045.2,10,4424,1028,714,349,37,348,311,0,-9.2,44.7,-9999,1467,1301,54
SD185717,2005,33.1233,-116.5725,1241,14.1,23.4,6.7,16.7,542,65,44.5,358.4,39,3432,1946,525,299,107,319,211,5,-16.2,42.1,-9999,1383,953,53,14.9,23.8,8,15.8,593,61,42,392.6,30,3686,1735,606,320,84,330,246,4,-12.8,43.8,-9999,1380,959,55,2005,15.2,24.9,8.1,16.7,772,62,32.6,400.7,27,3784,1641,621,334,70,332,262,8,-15.8,42.5,-9999,1367,977,57
SD185718,2002,33.22,-116.6,1057,14.1,23,7.1,15.9,438,63,55,366.4,35,3396,1929,487,293,114,317,202,3,-16.9,42.2,-9999,1405,1020,51,14.9,23.5,8.3,15.2,483,59,51.5,398.9,28,3654,1718,564,316,90,328,238,3,-13.5,43.8,-9999,1402,1024,53,2002,14.8,23.5,7.8,15.7,237,25,104.9,937,28,3641,1742,566,304,106,322,216,1,-16.6,42.5,-9999,1441,1256,51
SD186240,1995,34.3767,-117.0583,1750,11.6,21.8,3.6,18.2,294,37,73.5,582.9,93,2710,2664,327,248,139,298,159,11,-21.6,39.9,18.6,1253,988,53,12.3,22.1,4.4,17.6,338,33,65.9,660,78,2913,2461,382,270,124,305,181,10,-19.1,41.4,-9999,1256,994,55,1995,12.7,23,3.6,19.5,433,27,52.4,843.7,66,3001,2356,410,288,133,318,185,22,-22.1,40.2,-9999,1231,1005,57
SD186943,2008,32.6946,-116.5642,1004,14.1,22.6,7.6,15,412,43,58.4,529.1,33,3386,1903,456,284,122,310,187,3,-16.7,43.4,-9999,1473,1091,47,14.9,23.4,8.5,14.9,448,38,55.5,609.2,25,3654,1685,539,308,100,321,221,2,-13.1,45.1,-9999,1479,1103,49,2008,15.4,23.5,7.6,15.8,480,22,53,1044.8,27,3861,1589,641,313,99,328,229,3,-15.8,43.7,-9999,1507,1222,50
SD189728,2007,33.0274,-116.6713,1055,14.6,23.3,7.7,15.6,550,59,44.6,395.4,30,3553,1798,534,316,92,328,236,3,-13.5,42.8,17.7,1368,933,55,15.4,23.9,8.9,15,591,52,42.9,459.3,23,3816,1589,614,335,65,339,274,2,-9.9,44.3,-9999,1362,945,57,2007,15.8,25.2,7.5,17.6,353,31,73,802.4,26,3987,1510,694,332,66,338,272,1,-12.9,43.1,20,1407,1131,56
SD191233,2007,32.9913,-116.6662,939,14.7,23.4,8,15.5,497,50,49.8,470.1,28,3612,1752,554,315,94,328,234,3,-13.6,43.1,-9999,1396,979,53,15.5,24.1,9.1,15,535,44,47.8,541.6,22,3876,1545,636,334,67,339,272,2,-10,44.7,-9999,1391,989,56,2007,15.9,25.3,7.8,17.6,322,27,80.5,921.7,25,4044,1470,716,331,68,337,269,1,-13,43.4,-9999,1437,1178,55
SD193844,2007,33.0897,-116.8947,278,16.6,23.7,11,12.6,361,27,73.7,886.4,12,4212,1201,672,334,64,338,274,1,-10.7,44.8,-9999,1532,1178,49,17.4,24.4,11.9,12.5,380,23,72.2,1082.9,10,4486,1026,775,348,39,348,309,0,-7,46.2,-9999,1524,1162,51,2007,17.8,25.6,10.9,14.7,216,12,128.3,2079.7,11,4632,963,864,345,42,346,304,0,-10.3,45.2,-9999,1567,1393,51
SD193845,2007,33.1097,-117.0072,160,17,23.5,11.7,11.8,331,22,81.5,1080.8,10,4323,1085,672,346,41,347,306,0,-8.8,43.8,-9999,1447,1120,53,17.7,24.2,12.6,11.6,344,18,80.7,1323.9,8,4599,917,780,356,21,355,333,0,-5.1,45,-9999,1435,1100,56,2007,18,25.3,11.6,13.6,199,10,141.1,2552.4,9,4711,878,862,352,27,353,326,0,-8.5,44.2,-9999,1476,1315,55
SD193846,2007,33.016,-116.612,1453,12.6,21.7,5.5,16.3,736,77,30.8,282.9,55,2954,2315,352,294,111,315,204,12,-16.7,40.2,20.5,1213,769,59,13.4,22.2,6.7,15.5,796,68,29.5,326.5,43,3197,2087,409,316,87,326,239,8,-13.3,41.6,19.5,1206,779,61,2007,13.8,23.5,5.1,18.3,490,41,48.7,565.8,49,3366,1997,478,314,87,325,238,3,-16.1,40.4,22.5,1250,938,60
SD193847,2007,32.6744,-116.7481,633,15.9,23.7,9.7,14,402,35,64.6,685.7,17,3997,1403,640,320,82,330,248,1,-13.6,44.3,-9999,1506,1123,49,16.7,24.5,10.6,13.9,429,29,62.3,836.3,14,4261,1225,736,336,59,340,281,1,-10.1,45.9,-9999,1507,1117,51,2007,17,25.6,9.7,15.9,297,22,91,1166.3,15,4396,1170,808,332,62,338,276,0,-12.7,44.6,-9999,1551,1300,50
SD193848,2005,33.1946,-116.5081,1220,14.8,24.3,7.1,17.2,348,58,71.3,422.6,34,3654,1807,630,321,84,331,248,2,-13.7,41.5,-9999,1336,1005,58,15.6,24.6,8.3,16.3,387,55,66.1,448.3,27,3916,1607,715,337,58,341,283,2,-10.2,43.1,-9999,1329,999,60,2005,15.8,25.9,8.5,17.4,525,58,49.2,449.4,24,4009,1522,738,348,45,346,301,4,-13.5,41.8,-9999,1314,1016,62
SD194157,2002,32.9503,-116.6064,1825,11.4,20.6,4.2,16.4,851,85,25.1,243,80,2585,2665,252,275,123,306,183,25,-18.8,38.7,18.7,1141,694,60,12.2,21,5.4,15.6,919,74,24.2,281.9,62,2817,2426,303,299,103,316,213,18,-15.5,40.1,17.7,1135,709,63,2002,12.1,20.9,5.1,15.8,500,43,44.2,483.7,63,2773,2452,293,290,116,312,196,6,-18.2,39,21.7,1166,869,60
SD195189,2007,33.011,-117.01220000000001,304,16.8,23.4,11.4,12,345,22,77.5,1052.2,11,4248,1137,650,345,44,346,302,0,-8.9,44,17.1,1446,1109,53,17.5,24.1,12.3,11.8,359,19,76.6,1296.9,9,4523,968,754,355,24,354,331,0,-5.3,45.2,-9999,1436,1092,56,2007,17.8,25.2,11.4,13.7,216,12,128.5,2175.9,10,4626,928,826,351,29,353,324,0,-8.6,44.4,19.7,1476,1296,55
SD195190,2007,33.342,-116.647,1162,13.9,23,6.6,16.4,429,67,55.7,342,40,3346,2002,488,289,116,315,199,4,-17.4,42.2,-9999,1386,1009,51,14.7,23.5,7.8,15.7,471,64,52.4,369.5,32,3593,1790,564,312,94,326,232,3,-14.1,43.7,-9999,1380,1012,54,2007,15.1,24.9,6.2,18.7,252,33,99.6,757.5,37,3796,1699,653,311,90,324,234,1,-17.3,42.5,-9999,1426,1235,53
SD197367,2009,33.3472,-116.8939,1660,13.5,23.1,6.2,16.9,611,65,38.5,357.6,47,3251,2124,489,308,99,324,225,8,-14.8,40.2,18.6,1193,794,62,14.3,23.5,7.4,16.1,647,59,37.5,398.7,37,3491,1911,559,328,74,334,260,6,-11.3,41.4,17.5,1174,787,64,2009,14.8,24.8,7,17.8,465,20,53.3,1222.5,34,3664,1819,649,333,65,335,270,6,-14.6,40.5,15.5,1180,1004,65
SD198509,2008,33.0093,-117.249,25,16,20.8,12.1,8.7,244,14,106.5,1490.3,10,3967,1168,401,361,6,359,353,0,-4.1,38.5,-9999,1085,840,68,16.8,21.5,12.9,8.5,249,12,107.6,1843.8,8,4231,988,490,365,0,363,363,0,-0.5,39.2,-9999,1056,808,71,2008,17.1,21.4,11.7,9.6,266,10,101.8,2049.1,9,4347,967,591,364,5,363,358,0,-4.1,38.9,-9999,1090,887,70
SD199224,2007,32.9987,-116.5696,1418,12.5,21.8,5.2,16.6,695,74,32.4,294.2,59,2919,2365,351,277,123,307,183,12,-18.7,40.5,-9999,1262,817,55,13.3,22.2,6.4,15.8,756,66,30.8,334.8,46,3162,2136,410,301,103,317,214,9,-15.4,42,-9999,1259,829,58,2007,13.7,23.5,4.8,18.7,470,41,50.4,579.3,53,3330,2050,479,300,102,316,214,3,-18.2,40.8,-9999,1304,987,57
SD201763,2008,32.5375,-117.1019,76,16.7,21.4,12.9,8.5,255,15,104.7,1393.9,8,4221,1004,495,365,0,363,363,0,-1.8,38.8,-9999,1079,823,70,17.4,22.1,13.5,8.6,269,13,101.9,1668.3,6,4478,846,595,365,0,363,363,0,1.9,39.8,-9999,1060,792,73,2008,17.7,21.8,12.6,9.2,305,9,90.7,2369.8,7,4561,835,670,365,3,365,362,0,-1.2,39.3,-9999,1086,831,72
SD201764,2008,32.6946,-116.5076,951,13.9,22.4,7.6,14.8,394,42,60.8,532.7,33,3337,1930,431,277,130,306,176,3,-17,43.5,-9999,1494,1125,46,14.8,23.2,8.5,14.8,431,38,57.5,607.3,26,3609,1706,514,303,108,318,210,2,-13.3,45.2,-9999,1503,1136,48,2008,15.3,23.3,7.7,15.6,461,22,54.9,1069.4,27,3821,1605,617,308,107,325,218,3,-16,43.8,-9999,1531,1247,48
SD203508,2008,32.9984,-117.0497,270,17,23.4,11.7,11.6,330,20,81.7,1173.1,10,4333,1071,669,350,34,350,316,0,-8,43.4,17,1417,1091,55,17.8,24.1,12.6,11.5,343,17,80.9,1451.3,8,4606,908,777,358,16,357,341,0,-4.3,44.5,16.2,1405,1073,58,2008,18.2,24.1,11.5,12.6,366,15,77.1,1626.2,9,4766,881,908,358,20,359,339,1,-7.7,43.7,16.3,1435,1166,58
SD204390,2008,33.4131,-117.2139,180,17.1,23.2,12.8,10.4,390,19,69.4,1216.2,8,4369,1014,646,360,12,361,348,0,-3.5,43.9,-9999,1345,1002,59,17.9,23.9,13.6,10.3,403,16,69.2,1454,7,4644,842,757,365,1,365,364,0,0.3,44.9,-9999,1328,1000,62,2008,18.4,24.1,12.4,11.7,450,19,63.2,1265.5,8,4841,818,916,364,7,365,358,0,-3.8,44.3,-9999,1367,1116,61
SD20458,1938,32.728,-117.2398,63,16.7,21.1,13.1,8,248,15,107.6,1388.3,7,4216,982,471,365,0,364,364,0,0.3,37.9,-9999,985,737,74,17.4,21.7,13.8,7.9,254,12,107.9,1760.9,6,4471,824,571,365,0,363,363,0,4,38.6,-9999,952,696,77,1938,16.8,21.3,14.6,6.7,361,13,74.1,1588.8,6,4230,950,452,364,0,360,360,0,0.5,38.3,-9999,967,726,75
SD205872,2008,32.987,-116.7093,837,15.5,23.7,9.1,14.6,468,44,54.5,542.8,21,3862,1534,614,328,75,335,260,2,-11.7,43.8,-9999,1436,1023,53,16.3,24.5,10.1,14.3,501,38,52.5,639.4,16,4127,1336,707,344,49,346,297,1,-7.9,45.4,-9999,1430,1029,55,2008,16.9,24.7,9,15.7,522,28,51.6,866.8,18,4361,1264,851,346,48,350,302,2,-11,44.2,-9999,1456,1176,56
SD205873,2008,33.0344,-116.6609,1173,14.2,23,7.3,15.8,598,66,40.5,348.5,34,3437,1894,499,314,95,327,232,4,-13.9,42.2,-9999,1331,890,56,15,23.6,8.5,15.2,643,58,38.9,404.6,26,3696,1683,577,333,68,338,270,3,-10.3,43.8,-9999,1323,898,58,2008,15.6,23.9,7.2,16.7,662,45,38.7,534.5,29,3935,1589,704,336,68,342,275,5,-13.3,42.6,-9999,1347,1072,59
SD206766,2010,33.3903,-116.9167,1061,15.3,24.4,8.1,16.3,395,45,64,539,28,3800,1684,675,314,95,328,233,2,-14,43.4,-9999,1416,1056,53,16,25.1,9.3,15.7,417,42,62.5,601.8,22,4060,1485,758,333,69,338,269,2,-10.6,44.7,-9999,1405,1058,56,2010,15.6,24.4,10,14.4,697,20,36.7,1246,20,3888,1553,668,339,73,344,271,2,-13.9,43.7,-9999,1337,1008,58
SD206767,2010,32.9556,-116.7909,643,16.5,23.8,10.6,13.2,413,32,64.2,734.7,14,4177,1262,685,337,61,341,281,1,-10.1,44.5,17.6,1503,1112,51,17.3,24.6,11.5,13.1,437,27,62.3,895.1,11,4444,1080,786,350,36,351,315,1,-6.3,46.1,16.6,1497,1110,53,2010,16.8,23.9,12.6,11.3,734,12,36.4,1970.1,10,4251,1160,666,354,37,356,320,1,-9.5,44.9,-9999,1421,1014,56
SD20800,1938,32.7709,-116.7978,332,17.1,24,11.6,12.4,352,25,77.2,946.5,11,4393,1090,744,345,46,348,302,0,-8.9,44.5,-9999,1509,1164,52,17.9,24.8,12.4,12.4,373,21,74.8,1180.2,8,4671,925,851,355,25,355,330,0,-5,46,-9999,1505,1147,54,1938,17.2,24.2,13.1,11.1,527,19,51.5,1303.9,9,4398,1067,722,348,40,347,306,0,-8,44.8,-9999,1485,1179,53
SD21001,1938,33.2776,-116.8555,726,15.7,24.4,8.6,15.8,524,44,49.1,553.4,23,3941,1539,690,318,89,329,240,2,-13.6,44.1,-9999,1476,1049,51,16.5,25,9.9,15.1,556,40,47.6,628.1,18,4203,1342,779,336,63,340,277,2,-10.1,45.6,-9999,1466,1052,53,1938,15.7,24.4,10.4,14,837,29,30.7,849.2,22,3917,1539,676,320,87,329,242,3,-13.4,44.5,-9999,1458,1114,51
SD210265,2010,33.2897,-116.587,1558,12.8,22.2,5.7,16.4,492,80,46.4,278.2,53,3021,2268,379,293,111,317,207,7,-17,39.3,20.9,1209,820,59,13.6,22.5,7,15.5,548,76,43.1,296.8,41,3262,2043,442,315,88,328,240,6,-13.7,40.8,19.8,1199,820,62,2010,13.2,22.1,7.5,14.6,892,32,26,689.4,39,3108,2154,398,321,97,333,236,10,-16.9,39.6,17.2,1134,801,64
SD211031,2007,32.9015,-116.4768,1643,11.7,21,4.6,16.4,654,73,33.1,288.7,73,2671,2588,278,260,134,299,165,17,-20.1,39.9,19.9,1246,815,54,12.5,21.4,5.6,15.7,718,66,31.3,324.6,58,2911,2346,334,286,117,310,193,12,-16.9,41.4,18.9,1249,833,57,2007,12.9,22.6,4,18.6,455,41,50.3,558.4,65,3074,2258,384,285,116,308,193,5,-19.5,40.2,-9999,1295,975,55
